Precision	Recall
1.0	0.0
1.0	0.00042643923240938164
1.0	0.0008528784648187633
1.0	0.0012793176972281449
1.0	0.0017057569296375266
1.0	0.0021321961620469083
1.0	0.0025586353944562898
1.0	0.0029850746268656712
1.0	0.003411513859275053
1.0	0.003837953091684435
1.0	0.0042643923240938165
1.0	0.004690831556503198
1.0	0.0051172707889125795
1.0	0.005543710021321961
1.0	0.0059701492537313425
1.0	0.006396588486140724
1.0	0.006823027718550106
1.0	0.007249466950959488
1.0	0.00767590618336887
1.0	0.00810234541577825
1.0	0.008528784648187633
1.0	0.008955223880597015
1.0	0.009381663113006396
1.0	0.009808102345415777
1.0	0.010234541577825159
1.0	0.010660980810234541
1.0	0.011087420042643922
1.0	0.011513859275053304
1.0	0.011940298507462685
1.0	0.012366737739872069
1.0	0.012793176972281448
1.0	0.01321961620469083
1.0	0.013646055437100213
1.0	0.014072494669509593
1.0	0.014498933901918976
1.0	0.014925373134328358
1.0	0.01535181236673774
1.0	0.01577825159914712
1.0	0.0162046908315565
1.0	0.016631130063965886
1.0	0.017057569296375266
1.0	0.017484008528784647
1.0	0.01791044776119403
1.0	0.01833688699360341
1.0	0.018763326226012792
0.9782608695652174	0.019189765458422176
0.9787234042553191	0.019616204690831553
0.9791666666666666	0.020042643923240937
0.9795918367346939	0.020469083155650318
0.98	0.0208955223880597
0.9803921568627451	0.021321961620469083
0.9807692307692307	0.021748400852878463
0.9811320754716981	0.022174840085287844
0.9814814814814815	0.022601279317697228
0.9818181818181818	0.02302771855010661
0.9821428571428571	0.02345415778251599
0.9824561403508771	0.02388059701492537
0.9827586206896551	0.024307036247334754
0.9830508474576272	0.024733475479744138
0.9833333333333333	0.02515991471215352
0.9836065573770492	0.025586353944562896
0.9838709677419355	0.02601279317697228
0.9841269841269841	0.02643923240938166
0.984375	0.026865671641791045
0.9846153846153847	0.027292110874200425
0.9848484848484849	0.02771855010660981
0.9850746268656716	0.028144989339019186
0.9852941176470589	0.028571428571428567
0.9855072463768116	0.02899786780383795
0.9857142857142858	0.029424307036247332
0.9859154929577465	0.029850746268656716
0.9861111111111112	0.0302771855010661
0.9863013698630136	0.03070362473347548
0.9864864864864865	0.031130063965884858
0.9866666666666667	0.03155650319829424
0.9868421052631579	0.031982942430703626
0.987012987012987	0.032409381663113
0.9871794871794872	0.03283582089552239
0.9873417721518988	0.03326226012793177
0.9875	0.03368869936034115
0.9876543209876543	0.03411513859275053
0.9878048780487805	0.03454157782515991
0.9879518072289156	0.034968017057569294
0.9880952380952381	0.03539445628997868
0.9882352941176471	0.03582089552238806
0.9883720930232558	0.03624733475479744
0.9885057471264368	0.03667377398720682
0.9886363636363636	0.0371002132196162
0.9887640449438202	0.037526652452025584
0.9888888888888889	0.03795309168443497
0.989010989010989	0.03837953091684435
0.9891304347826086	0.03880597014925373
0.989247311827957	0.03923240938166311
0.9893617021276596	0.03965884861407249
0.9894736842105263	0.040085287846481875
0.9895833333333334	0.04051172707889126
0.9896907216494846	0.040938166311300636
0.9897959183673469	0.04136460554371002
0.98989898989899	0.0417910447761194
0.99	0.04221748400852878
0.9900990099009901	0.042643923240938165
0.9901960784313726	0.04307036247334755
0.9902912621359223	0.04349680170575693
0.9904761904761905	0.04434968017057569
0.9813084112149533	0.04477611940298507
0.9905660377358491	0.04477611940298507
0.9814814814814815	0.045202558635394456
0.981651376146789	0.04562899786780383
0.9818181818181818	0.04605543710021322
0.9732142857142857	0.0464818763326226
0.9734513274336283	0.04690831556503198
0.9736842105263158	0.04733475479744136
0.9739130434782609	0.04776119402985074
0.9741379310344828	0.048187633262260124
0.9743589743589743	0.04861407249466951
0.9745762711864406	0.049040511727078885
0.9747899159663865	0.049466950959488276
0.9754098360655737	0.050746268656716415
0.975609756097561	0.05117270788912579
0.9758064516129032	0.05159914712153518
0.976	0.05202558635394456
0.968503937007874	0.052452025586353944
0.96875	0.05287846481876332
0.9689922480620154	0.05330490405117271
0.9692307692307692	0.05373134328358209
0.9696969696969697	0.05458422174840085
0.9699248120300752	0.05501066098081023
0.9701492537313433	0.05543710021321962
0.9703703703703703	0.055863539445628996
0.9705882352941176	0.05628997867803837
0.9708029197080292	0.05671641791044776
0.9710144927536232	0.057142857142857134
0.9712230215827338	0.057569296375266525
0.9714285714285714	0.0579957356076759
0.9716312056737588	0.058422174840085286
0.971830985915493	0.058848614072494664
0.972027972027972	0.05927505330490404
0.9722222222222222	0.05970149253731343
0.9724137931034482	0.06012793176972281
0.9726027397260274	0.0605543710021322
0.9727891156462585	0.06098081023454158
0.972972972972973	0.06140724946695096
0.9731543624161074	0.06183368869936034
0.9733333333333334	0.062260127931769715
0.9735099337748344	0.0626865671641791
0.9736842105263158	0.06311300639658848
0.9738562091503268	0.06353944562899787
0.974025974025974	0.06396588486140725
0.9741935483870968	0.06439232409381662
0.9681528662420382	0.064818763326226
0.9683544303797469	0.06524520255863539
0.9685534591194969	0.06567164179104477
0.96875	0.06609808102345416
0.968944099378882	0.06652452025586354
0.9691358024691358	0.06695095948827291
0.9693251533742331	0.0673773987206823
0.9695121951219512	0.06780383795309168
0.9696969696969697	0.06823027718550106
0.9698795180722891	0.06865671641791045
0.9700598802395209	0.06908315565031982
0.9702380952380952	0.0695095948827292
0.9704142011834319	0.06993603411513859
0.9705882352941176	0.07036247334754797
0.9707602339181286	0.07078891257995736
0.9709302325581395	0.07121535181236673
0.9710982658959537	0.07164179104477612
0.9712643678160919	0.0720682302771855
0.9714285714285714	0.07249466950959488
0.9715909090909091	0.07292110874200426
0.9717514124293786	0.07334754797441365
0.9720670391061452	0.0742004264392324
0.9722222222222222	0.0746268656716418
0.9723756906077348	0.07505330490405117
0.9672131147540983	0.07547974413646055
0.967391304347826	0.07590618336886994
0.9675675675675676	0.0763326226012793
0.967741935483871	0.0767590618336887
0.9679144385026738	0.07718550106609808
0.9680851063829787	0.07761194029850746
0.9682539682539683	0.07803837953091684
0.968421052631579	0.07846481876332621
0.9685863874345549	0.07889125799573561
0.96875	0.07931769722814498
0.9689119170984456	0.07974413646055437
0.9690721649484536	0.08017057569296375
0.9692307692307692	0.08059701492537312
0.9693877551020408	0.08102345415778252
0.9695431472081218	0.08144989339019189
0.9696969696969697	0.08187633262260127
0.9698492462311558	0.08230277185501066
0.97	0.08272921108742004
0.9701492537313433	0.08315565031982942
0.9702970297029703	0.0835820895522388
0.9656862745098039	0.08400852878464819
0.9658536585365853	0.08443496801705756
0.961352657004831	0.08486140724946695
0.9615384615384616	0.08528784648187633
0.9617224880382775	0.0857142857142857
0.9619047619047619	0.0861407249466951
0.9620853080568721	0.08656716417910447
0.9622641509433962	0.08699360341151385
0.9624413145539906	0.08742004264392324
0.9626168224299065	0.08784648187633262
0.9627906976744186	0.088272921108742
0.9585253456221198	0.08869936034115138
0.9587155963302753	0.08912579957356076
0.958904109589041	0.08955223880597014
0.9590909090909091	0.08997867803837953
0.9592760180995475	0.09040511727078891
0.9594594594594594	0.09083155650319828
0.9596412556053812	0.09125799573560767
0.9598214285714286	0.09168443496801705
0.9557522123893806	0.09211087420042643
0.96	0.09211087420042643
0.9559471365638766	0.09253731343283582
0.956140350877193	0.0929637526652452
0.9563318777292577	0.09339019189765457
0.9565217391304348	0.09381663113006396
0.9567099567099567	0.09424307036247334
0.9568965517241379	0.09466950959488273
0.9570815450643777	0.09509594882729211
0.9572649572649573	0.09552238805970148
0.9574468085106383	0.09594882729211088
0.9576271186440678	0.09637526652452025
0.9578059071729957	0.09680170575692963
0.957983193277311	0.09722814498933902
0.9581589958158996	0.0976545842217484
0.9583333333333334	0.09808102345415777
0.9585062240663901	0.09850746268656715
0.9547325102880658	0.09893390191897655
0.9510204081632653	0.09936034115138591
0.9549180327868853	0.09936034115138591
0.9512195121951219	0.0997867803837953
0.951417004048583	0.10021321961620469
0.9477911646586346	0.10063965884861407
0.9516129032258065	0.10063965884861407
0.948	0.10106609808102344
0.9482071713147411	0.10149253731343283
0.9484126984126984	0.10191897654584221
0.9486166007905138	0.10234541577825158
0.9488188976377953	0.10277185501066097
0.9490196078431372	0.10319829424307037
0.94921875	0.10362473347547975
0.9494163424124513	0.10405117270788912
0.9496124031007752	0.1044776119402985
0.9498069498069498	0.10490405117270789
0.95	0.10533049040511726
0.9501915708812261	0.10575692963752664
0.950381679389313	0.10618336886993603
0.9505703422053232	0.10660980810234542
0.9507575757575758	0.10703624733475478
0.9509433962264151	0.10746268656716418
0.9511278195488722	0.10788912579957356
0.951310861423221	0.10831556503198293
0.9514925373134329	0.10874200426439232
0.9516728624535316	0.1091684434968017
0.9518518518518518	0.10959488272921107
0.9520295202952029	0.11002132196162046
0.9522058823529411	0.11044776119402985
0.9523809523809523	0.11087420042643924
0.9525547445255474	0.11130063965884861
0.9492753623188406	0.11172707889125799
0.9527272727272728	0.11172707889125799
0.9494584837545126	0.11215351812366738
0.9496402877697842	0.11257995735607675
0.9498207885304659	0.11300639658848613
0.95	0.11343283582089551
0.9501779359430605	0.11385927505330491
0.950530035335689	0.11471215351812367
0.9507042253521126	0.11513859275053305
0.9508771929824561	0.11556503198294242
0.951048951048951	0.1159914712153518
0.9512195121951219	0.11641791044776119
0.9513888888888888	0.11684434968017057
0.9482758620689655	0.11727078891257994
0.9484536082474226	0.11769722814498933
0.9486301369863014	0.11812366737739873
0.9488054607508533	0.11855010660980808
0.9489795918367347	0.11897654584221748
0.9491525423728814	0.11940298507462686
0.9493243243243243	0.11982942430703625
0.9494949494949495	0.12025586353944562
0.9496644295302014	0.120682302771855
0.9498327759197325	0.1211087420042644
0.9501661129568106	0.12196162046908315
0.9503311258278145	0.12238805970149254
0.9504950495049505	0.12281449893390192
0.9475409836065574	0.12324093816631129
0.9477124183006536	0.12366737739872068
0.9478827361563518	0.12409381663113006
0.9449838187702265	0.12452025586353943
0.948051948051948	0.12452025586353943
0.9451612903225807	0.12494669509594881
0.9453376205787781	0.1253731343283582
0.9455128205128205	0.12579957356076757
0.945859872611465	0.12665245202558634
0.946031746031746	0.12707889125799574
0.9462025316455697	0.1275053304904051
0.9463722397476341	0.1279317697228145
0.9465408805031447	0.12835820895522387
0.9467084639498433	0.12878464818763324
0.946875	0.12921108742004264
0.9470404984423676	0.129637526652452
0.9472049689440993	0.1300639658848614
0.9473684210526315	0.13049040511727078
0.9475308641975309	0.13091684434968015
0.9476923076923077	0.13134328358208955
0.9478527607361963	0.13176972281449892
0.9480122324159022	0.13219616204690832
0.948170731707317	0.1326226012793177
0.9483282674772037	0.13304904051172708
0.9484848484848485	0.13347547974413645
0.9486404833836858	0.13390191897654583
0.9487951807228916	0.13432835820895522
0.948948948948949	0.1347547974413646
0.9491017964071856	0.135181236673774
0.9492537313432836	0.13560767590618336
0.9494047619047619	0.13603411513859276
0.9495548961424333	0.13646055437100213
0.9497041420118343	0.1368869936034115
0.9498525073746312	0.1373134328358209
0.95	0.13773987206823027
0.9501466275659824	0.13816631130063964
0.9502923976608187	0.13859275053304904
0.9504373177842566	0.1390191897654584
0.9505813953488372	0.1394456289978678
0.9507246376811594	0.13987206823027717
0.9508670520231214	0.14029850746268657
0.9510086455331412	0.14072494669509594
0.9457142857142857	0.1411513859275053
0.9484240687679083	0.1411513859275053
0.9511494252873564	0.1411513859275053
0.9458689458689459	0.1415778251599147
0.9460227272727273	0.14200426439232408
0.9461756373937678	0.14243070362473345
0.9463276836158192	0.14285714285714285
0.9464788732394366	0.14328358208955225
0.9466292134831461	0.14371002132196162
0.9467787114845938	0.144136460554371
0.946927374301676	0.14456289978678039
0.947075208913649	0.14498933901918976
0.9472222222222222	0.14541577825159913
0.9473684210526315	0.14584221748400852
0.9475138121546961	0.14626865671641792
0.9476584022038568	0.1466950959488273
0.9478021978021978	0.14712153518123666
0.947945205479452	0.14754797441364606
0.9483695652173914	0.1488272921108742
0.948509485094851	0.1492537313432836
0.9486486486486486	0.14968017057569294
0.9487870619946092	0.15010660980810234
0.9489247311827957	0.15053304904051173
0.9490616621983914	0.1509594882729211
0.9491978609625669	0.15138592750533048
0.9493333333333334	0.15181236673773987
0.949468085106383	0.15223880597014924
0.9496021220159151	0.1526652452025586
0.9497354497354498	0.153091684434968
0.9498680738786279	0.1535181236673774
0.95	0.15394456289978675
0.9502617801047121	0.15479744136460555
0.9479166666666666	0.15522388059701492
0.948051948051948	0.1556503198294243
0.9481865284974094	0.1560767590618337
0.9483204134366925	0.15650319829424308
0.9484536082474226	0.15692963752665243
