Precision	Recall
1.0	0.0
0.1991869918699187	0.29253731343283584
0.19930374238468232	0.2929637526652452
0.19936157864190365	0.2929637526652452
0.1993625036221385	0.2933901918976546
0.19947886508396062	0.29381663113006395
0.1996527777777778	0.2942430703624733
0.1996532793990176	0.2946695095948827
0.19971098265895953	0.2946695095948827
0.1994236311239193	0.2950959488272921
0.19959619267378137	0.2950959488272921
0.19959677419354838	0.2955223880597015
0.2	0.29637526652452023
0.2001725625539258	0.29680170575692966
0.2002301495972382	0.29680170575692966
0.20040253018976423	0.297228144989339
0.20057471264367815	0.2976545842217484
0.20045753503002572	0.2989339019189765
0.20068708846263955	0.2989339019189765
0.20074455899198168	0.2989339019189765
0.2009171682430496	0.2989339019189765
0.20057142857142857	0.2993603411513859
0.2006861063464837	0.2993603411513859
0.20062785388127855	0.2997867803837953
0.2006841505131129	0.3002132196162047
0.200741374394069	0.3002132196162047
0.20085592011412268	0.3002132196162047
0.20051194539249148	0.30063965884861404
0.20074031890660593	0.30063965884861404
0.2006822057987493	0.30106609808102347
0.20090805902383654	0.3019189765458422
0.2010777084515031	0.3023454157782516
0.20113314447592068	0.302771855010661
0.2015262860373092	0.3040511727078891
0.20164027149321267	0.3040511727078891
0.20175190731845155	0.3044776119402985
0.20192036147980796	0.30490405117270786
0.20225669957686884	0.30575692963752665
0.20248166948674562	0.306183368869936
0.20293122886133033	0.3070362473347548
0.20326576576576577	0.30788912579957356
0.20343275182892515	0.30831556503198293
0.20330902972518228	0.30916844349680167
0.20347533632286996	0.30959488272921104
0.20364145658263305	0.31002132196162047
0.2038073908174692	0.31044776119402984
0.20340401785714285	0.3108742004264392
0.20374510899944104	0.3108742004264392
0.20334261838440112	0.31130063965884863
0.20356446672236145	0.311727078891258
0.2036727879799666	0.3121535181236674
0.20378619153674832	0.3121535181236674
0.20366768546818562	0.31257995735607674
0.20389429763560502	0.31257995735607674
0.20383226881421826	0.31300639658848617
0.20281456953642385	0.31343283582089554
0.20303867403314918	0.31343283582089554
0.20309477756286268	0.31343283582089554
0.20399666944213155	0.31343283582089554
0.2022502744237102	0.3142857142857143
0.20275103163686384	0.3142857142857143
0.2029743872211512	0.3142857142857143
0.2021917808219178	0.31471215351812365
0.20235810255004114	0.31471215351812365
0.20207820617992892	0.315138592750533
0.20224411603721948	0.315138592750533
0.20245901639344263	0.3159914712153518
0.20229007633587787	0.3164179104477612
