Precision	Recall
0.0	0.0
0.0	0.0
1.0	0.0
0.3333333333333333	0.0004264392324093816
0.5	0.0008528784648187632
0.75	0.00255863539445629
0.8	0.0034115138592750527
0.7692307692307693	0.0042643923240938165
0.7058823529411765	0.00511727078891258
0.75	0.00511727078891258
0.7222222222222222	0.005543710021321961
0.7	0.0059701492537313425
0.7368421052631579	0.0059701492537313425
0.68	0.007249466950959487
0.7083333333333334	0.007249466950959487
0.7391304347826086	0.007249466950959487
0.7272727272727273	0.01023454157782516
0.7428571428571429	0.011087420042643922
0.7692307692307693	0.012793176972281448
0.775	0.013219616204690832
0.7727272727272727	0.014498933901918974
0.7551020408163265	0.01577825159914712
0.75	0.016631130063965882
0.7636363636363637	0.017910447761194027
0.7678571428571429	0.01833688699360341
0.7666666666666667	0.019616204690831553
0.782608695652174	0.02302771855010661
0.7916666666666666	0.024307036247334754
0.7945205479452054	0.024733475479744135
0.7972972972972973	0.02515991471215352
0.8048780487804879	0.02814498933901919
0.8023255813953488	0.029424307036247335
0.8045977011494253	0.029850746268656716
0.8111111111111111	0.03113006396588486
0.8131868131868132	0.03155650319829424
0.8172043010752689	0.032409381663113
0.82	0.0349680170575693
0.8137254901960784	0.03539445628997868
0.8272727272727273	0.03880597014925373
0.8347826086956521	0.04093816631130064
0.819672131147541	0.042643923240938165
0.8188976377952756	0.04434968017057569
0.823076923076923	0.04562899786780384
0.8257575757575758	0.046481876332622594
0.8270676691729323	0.046908315565031986
0.8296296296296296	0.04776119402985074
0.8243243243243243	0.05202558635394456
0.825503355704698	0.05245202558635394
0.8246753246753247	0.05415778251599147
0.8227848101265823	0.05543710021321962
0.825	0.05628997867803838
0.8292682926829268	0.057995735607675895
0.8313253012048193	0.05884861407249467
0.834319526627219	0.060127931769722816
0.8313953488372093	0.06098081023454158
0.8362573099415205	0.06098081023454158
0.8323699421965318	0.06140724946695096
0.8285714285714286	0.06183368869936033
0.819672131147541	0.06396588486140725
0.8181818181818182	0.06524520255863539
0.8177083333333334	0.06695095948827291
0.8186528497409327	0.0673773987206823
0.8214285714285714	0.06865671641791045
0.8258706467661692	0.07078891257995736
0.8260869565217391	0.07292110874200426
0.8238095238095238	0.07377398720682302
0.8246445497630331	0.0742004264392324
0.8215962441314554	0.07462686567164178
0.8165137614678899	0.07590618336886994
0.8125	0.07761194029850746
0.8138528138528138	0.08017057569296375
0.8076923076923077	0.08059701492537313
