Precision	Recall	Confidence
0.808031208661398	0.029757055797029797	1.0
0.800870138055588	0.037459228803070205	0.99
0.7882692457748838	0.051507428269269094	0.98
0.78582641344348	0.07706239951308627	0.97
0.7630955330596494	0.10792459939291706	0.96
0.7565575275663835	0.13349957310431892	0.95
0.7446393824052143	0.1616788037054287	0.94
0.7316911618422015	0.1820729837678674	0.93
0.7067765798585248	0.19685910027142106	0.92
0.6996230967456517	0.20871882767583783	0.91
0.6941434312907035	0.22030539806891825	0.9
0.6929833121824828	0.22936578628828408	0.89
0.6920007307662075	0.2372317079515608	0.88
0.6899949257294984	0.24575131674935574	0.87
0.6889892983133105	0.2527270998829577	0.86
0.6873361885037699	0.2591259101666181	0.85
0.682023668150908	0.26229242124106955	0.84
0.6819257924977612	0.2683345781655138	0.83
0.6820909366539081	0.2721310585928177	0.82
0.6792873110294396	0.2771658246789325	0.81
0.6804714760068855	0.28255273755479565	0.8
0.6792806536291935	0.2862984570621607	0.79
0.6764197541285137	0.2880723124271763	0.78
0.6756588807022158	0.2911593788291598	0.77
0.6744109174873426	0.2931138153277951	0.76
0.6699124222276107	0.29328123538471795	0.75
0.6692269536324332	0.2953177522802055	0.74
0.6688433347698123	0.2987830349362584	0.73
0.6691707288272091	0.3042019856125513	0.72
0.667359755798926	0.30541716290507664	0.71
0.6670467471852188	0.3077520457960489	0.7
0.6639488171011547	0.31033513292476383	0.69
0.6631158283946603	0.3133863992356987	0.68
0.6637232944770193	0.3163555489968537	0.67
0.6624418830833092	0.31996721243302156	0.66
0.6605213824355022	0.32252352057919	0.65
0.6599578173737028	0.32473795644003467	0.64
0.6594573316456336	0.33113146777829733	0.63
0.6562229810055895	0.3335559470632138	0.62
0.6558276698764178	0.3348467729274879	0.61
0.6532941887456024	0.33621121538769455	0.6
0.6535450724881976	0.3399211259668501	0.59
0.6509743900168198	0.34305178802016406	0.58
0.648845684943392	0.3465048266941972	0.57
0.6471874343926917	0.35113443672769373	0.56
0.6453556448356652	0.3533440379711789	0.55
0.642728861273436	0.3563744605872368	0.54
0.6415367003658495	0.3596899286366392	0.53
0.6384204581761049	0.3628177857174148	0.52
0.6376975124242699	0.36830307201599327	0.51
0.6375789541335591	0.37179706482490316	0.5
0.6358733038193803	0.37592827678978774	0.49
0.6346516484057493	0.3786308708345629	0.48
0.6349409084799945	0.3822737282960748	0.47
0.633113449323194	0.3876590693720237	0.46
0.6315354048697385	0.389470655419031	0.45
0.6298761035733739	0.39703852033496223	0.44
0.6299959609081103	0.4013013423405874	0.43
0.6285892986374928	0.40337466394429583	0.42
0.6272503986434372	0.4037732328667658	0.41
0.6268283852791415	0.40554362711763237	0.4
0.6253081230852936	0.4080603040155248	0.39
0.6238778844139483	0.41193172256195165	0.38
0.6228808054923907	0.4141463986164066	0.37
0.620799551596087	0.41644502877248496	0.36
0.6207805382536947	0.4198438710122013	0.35
0.6201620048118451	0.4235430549876283	0.34
0.6202104179314347	0.42657311352548666	0.33
0.6189503667747315	0.42879793837885993	0.32
0.617213691245089	0.430184919140659	0.31
0.6162502962553995	0.43114325397858433	0.3
0.6150220618782711	0.43298060052127146	0.29
0.6144541567942824	0.4359106713356805	0.28
0.6141025522577974	0.44077682882235586	0.27
0.613376957808278	0.44233638242610845	0.26
0.6124083759086912	0.4460105448709892	0.25
0.6117170345824272	0.4474513281806836	0.24
0.6105190205802776	0.44898136488567436	0.23
0.6097423374543018	0.44976015791584856	0.22
0.6066777738041289	0.45030929570255535	0.21
0.6061736997612043	0.45273022958757775	0.2
0.6055394607903247	0.45472902882394617	0.19
0.603541777582324	0.4585463087547715	0.18
0.6021589822707989	0.4597956593773361	0.17
0.6003009360328362	0.46173627043396914	0.16
0.6000898121018485	0.46262545695851476	0.15
0.5999109093804031	0.4626663818613181	0.14
0.5998802043770022	0.46540650380439746	0.13
0.5983567407888459	0.465819420128916	0.12
0.5961229305848764	0.46789779410551324	0.11
0.5947070422798771	0.46854757484398263	0.1
0.5930554656236509	0.4695322324112224	0.09
0.5915066576810276	0.4705240918953291	0.08
0.5915592100868559	0.47186321317920166	0.07
0.5908358052395447	0.4724065860637347	0.06
0.590012373967869	0.4726367886420036	0.05
0.5905857898201311	0.4734340270083027	0.04
0.5903637482946381	0.47415999695429223	0.03
0.5896985778428936	0.47441272151640906	0.02
0.5891155971151277	0.475480914628801	0.01
0.5891243186052915	0.4764917597280438	0.0
