Precision	Recall	Confidence
0.0	0.0	0.9850023623745042
0.0	0.0	0.9857986278185488
0.0	0.0	0.9861809563788496
0.0	0.0	0.9866702511249996
0.0	0.0	0.9872432035050567
0.0	0.0	0.9872574632682993
0.0	0.0	0.9872889566591855
0.0	0.0	0.9874568462238003
0.0	0.0	0.9878319602180657
0.0	0.0	0.9885011967410047
0.0	0.0	0.988934734177137
1	0.0	0.9892704600371087
1	0.0	0.9901730569371906
1	0.0	0.9909577217911996
1	0.0	0.9914140660152445
1	0.0	0.9920292608254571
1	0.0	0.9929735552080878
1	0.0	0.993102317257661
1	0.0	0.9955438678792728
0.017857142857142856	0.0002750738109854132	0.9769189438326786
0.017857142857142856	0.0002750738109854132	0.97710660429453
0.017857142857142856	0.0002750738109854132	0.9772661595314253
0.017857142857142856	0.0002750738109854132	0.9774525034675534
0.017857142857142856	0.0002750738109854132	0.9774633891347559
0.017857142857142856	0.0002750738109854132	0.9778170004109926
0.017857142857142856	0.0002750738109854132	0.9778954194029841
0.017857142857142856	0.0002750738109854132	0.9778963364438612
0.017857142857142856	0.0002750738109854132	0.9781688795526032
0.017857142857142856	0.0002750738109854132	0.9786142157339631
0.017857142857142856	0.0002750738109854132	0.9786334484993257
0.017857142857142856	0.0002750738109854132	0.9787190514919971
0.017857142857142856	0.0002750738109854132	0.9791522637186897
0.017857142857142856	0.0002750738109854132	0.9795465714817372
0.019230769230769232	0.0002750738109854132	0.9796209597061365
0.020833333333333332	0.0002750738109854132	0.9796540418701387
0.022727272727272728	0.0002750738109854132	0.98006232509983
0.022727272727272728	0.0002750738109854132	0.980116160264521
0.022727272727272728	0.0002750738109854132	0.9803378951464167
0.022727272727272728	0.0002750738109854132	0.9804181256036469
0.022727272727272728	0.0002750738109854132	0.980500779475961
0.025	0.0002750738109854132	0.9805742471893512
0.025	0.0002750738109854132	0.9807495737289795
0.025	0.0002750738109854132	0.9807547788505447
0.025	0.0002750738109854132	0.9811216073616201
0.025	0.0002750738109854132	0.9813262067934926
0.027777777777777776	0.0002750738109854132	0.9814189104033009
0.027777777777777776	0.0002750738109854132	0.9815699135726061
0.027777777777777776	0.0002750738109854132	0.9816048185300581
0.027777777777777776	0.0002750738109854132	0.9820339024248557
0.03125	0.0002750738109854132	0.9820824159301976
0.03125	0.0002750738109854132	0.9823984782370888
0.03125	0.0002750738109854132	0.9830030634443859
0.03125	0.0002750738109854132	0.9834866278973435
0.03125	0.0002750738109854132	0.9838539930414407
0.03125	0.0002750738109854132	0.9841833993146393
0.03125	0.0002750738109854132	0.9843348085766084
0.02333333333333333	0.0003211143266391885	0.9766739399158693
0.02333333333333333	0.0003211143266391885	0.9766975546080505
0.0296875	0.00039477915168522904	0.9755597201513483
0.0296875	0.00039477915168522904	0.975669479626193
0.0296875	0.00039477915168522904	0.975762667081023
0.0296875	0.00039477915168522904	0.9757642795196326
0.0296875	0.00039477915168522904	0.9763233599014707
0.037745098039215684	0.00044766671838495037	0.9750591153076646
0.037745098039215684	0.00044766671838495037	0.9754637069445452
0.034089052287581696	0.000580196299882255	0.9686960399445224
0.034089052287581696	0.000580196299882255	0.9687033775660946
0.03557118499573742	0.000580196299882255	0.9694591882095636
0.037188057040998215	0.000580196299882255	0.9698952182025746
0.037188057040998215	0.000580196299882255	0.9699500941386144
0.03895891690009337	0.000580196299882255	0.9699592217313024
0.03895891690009337	0.000580196299882255	0.9700031615019767
0.04090686274509804	0.000580196299882255	0.9704736284583219
0.04305985552115583	0.000580196299882255	0.970493555184394
0.04305985552115583	0.000580196299882255	0.9707418070153493
0.04305985552115583	0.000580196299882255	0.9707625167143719
0.04305985552115583	0.000580196299882255	0.9707873953483055
0.04305985552115583	0.000580196299882255	0.9707888732805775
0.04305985552115583	0.000580196299882255	0.9708035675373183
0.04305985552115583	0.000580196299882255	0.9708417633888685
0.04305985552115583	0.000580196299882255	0.9711627875120576
0.04305985552115583	0.000580196299882255	0.971961006770557
0.04305985552115583	0.000580196299882255	0.9720039949777661
0.04305985552115583	0.000580196299882255	0.9722286838418676
0.04305985552115583	0.000580196299882255	0.9732451663260971
0.045452069716775595	0.000580196299882255	0.9733957221030325
0.045452069716775595	0.000580196299882255	0.9741178366794699
0.045452069716775595	0.000580196299882255	0.9743826239081785
0.045452069716775595	0.000580196299882255	0.9745150401121854
0.045452069716775595	0.000580196299882255	0.9745747233468396
0.045452069716775595	0.000580196299882255	0.9746408828384895
0.04001382604323781	0.0010645983312456125	0.9682887854302578
0.046084267040149396	0.0011259856854506462	0.9657314011907966
0.046084267040149396	0.0011259856854506462	0.9663945542129605
0.046084267040149396	0.0011259856854506462	0.967001246446901
0.046084267040149396	0.0011259856854506462	0.9671611001025241
0.046084267040149396	0.0011259856854506462	0.9673200088456168
0.046084267040149396	0.0011259856854506462	0.9676435177137475
0.046084267040149396	0.0011259856854506462	0.9678618495068155
0.046084267040149396	0.0011259856854506462	0.9679291809990936
0.046084267040149396	0.0011259856854506462	0.9682041335649081
0.04634531590413944	0.0011648643431138343	0.9651681995353402
0.04634531590413944	0.0011648643431138343	0.9652269849654568
0.04634531590413944	0.0011648643431138343	0.9652340062890291
0.04634531590413944	0.0011648643431138343	0.965334764642913
0.047943430245661486	0.0011648643431138343	0.9656270044116577
0.047943430245661486	0.0011648643431138343	0.9656277004706828
0.04718261041790454	0.0013121939932059152	0.9623986459099318
0.04865706699346405	0.0013121939932059152	0.9624459513705906
0.04865706699346405	0.0013121939932059152	0.9625260051612912
0.04865706699346405	0.0013121939932059152	0.9628718073680428
0.05022664979970483	0.0013121939932059152	0.963174319226088
0.05022664979970483	0.0013121939932059152	0.9635733395147047
0.05022664979970483	0.0013121939932059152	0.9637332153748057
0.05022664979970483	0.0013121939932059152	0.964001865740074
0.05022664979970483	0.0013121939932059152	0.9644656165795279
0.05022664979970483	0.0013121939932059152	0.9649911515516523
0.05022664979970483	0.0013121939932059152	0.9651563545266194
0.04766106442577031	0.0013306101994674253	0.9618318586039584
0.04766106442577031	0.0013306101994674253	0.9618966817327256
0.04766106442577031	0.0013306101994674253	0.9620517464549188
0.04766106442577031	0.0013306101994674253	0.9620748284018411
0.04766106442577031	0.0013306101994674253	0.9622146111393074
0.04766106442577031	0.0013306101994674253	0.9622532548815246
0.049062860438292964	0.0013306101994674253	0.9623028809775744
0.0444812091503268	0.0013522763244809665	0.9562037584171523
0.0444812091503268	0.0013522763244809665	0.9563367226465047
0.0444812091503268	0.0013522763244809665	0.9565343776720834
0.0444812091503268	0.0013522763244809665	0.9566507967223226
0.0444812091503268	0.0013522763244809665	0.957076311960163
0.0444812091503268	0.0013522763244809665	0.9571543143113882
0.0444812091503268	0.0013522763244809665	0.9571664923557758
0.0444812091503268	0.0013522763244809665	0.9571710332649219
0.0444812091503268	0.0013522763244809665	0.9573818146435069
0.0444812091503268	0.0013522763244809665	0.9574658897666476
0.0444812091503268	0.0013522763244809665	0.9575110171777838
0.0444812091503268	0.0013522763244809665	0.9575121961705181
0.0444812091503268	0.0013522763244809665	0.9577148334078579
0.0444812091503268	0.0013522763244809665	0.9578966820562747
0.0444812091503268	0.0013522763244809665	0.9585237117466717
0.0444812091503268	0.0013522763244809665	0.9586428711692953
0.0444812091503268	0.0013522763244809665	0.9586636320303656
0.0444812091503268	0.0013522763244809665	0.9587884593088787
0.04562175297469415	0.0013522763244809665	0.9588289288038997
0.04562175297469415	0.0013522763244809665	0.9590222607975426
0.04562175297469415	0.0013522763244809665	0.9590334687864102
0.04562175297469415	0.0013522763244809665	0.959158196980671
0.04562175297469415	0.0013522763244809665	0.959262343647996
0.04682232542139663	0.0013522763244809665	0.9592754746914266
0.04682232542139663	0.0013522763244809665	0.959661513795619
0.04682232542139663	0.0013522763244809665	0.9599743565827266
0.04682232542139663	0.0013522763244809665	0.9602412844966036
0.04682232542139663	0.0013522763244809665	0.9604669034213043
0.04682232542139663	0.0013522763244809665	0.9608341839341911
0.04682232542139663	0.0013522763244809665	0.9610501718640132
0.04682232542139663	0.0013522763244809665	0.9613128750510538
0.04682232542139663	0.0013522763244809665	0.9613742714711108
0.04682232542139663	0.0013522763244809665	0.961431926931784
0.04682232542139663	0.0013522763244809665	0.9616654188357762
0.04682232542139663	0.0013522763244809665	0.9618071275358338
0.03596456647927236	0.001491859475113841	0.9422799234465646
0.03666975405729731	0.001491859475113841	0.9425524185022603
0.037403149138443254	0.001491859475113841	0.9426157816743077
0.037403149138443254	0.001491859475113841	0.9426375542436066
0.037403149138443254	0.001491859475113841	0.9427934154543596
0.037403149138443254	0.001491859475113841	0.9429228243615797
0.037403149138443254	0.001491859475113841	0.9432326959645342
0.037403149138443254	0.001491859475113841	0.9433914574335398
0.037403149138443254	0.001491859475113841	0.9440769636720872
0.037403149138443254	0.001491859475113841	0.9441602464728499
0.037403149138443254	0.001491859475113841	0.9442430324144897
0.037403149138443254	0.001491859475113841	0.9444384576920378
0.037403149138443254	0.001491859475113841	0.9446230287875815
0.037403149138443254	0.001491859475113841	0.9446339095754429
0.037403149138443254	0.001491859475113841	0.9446915293511122
0.037403149138443254	0.001491859475113841	0.9448281789639558
0.037403149138443254	0.001491859475113841	0.9448978326792089
0.037403149138443254	0.001491859475113841	0.9451235845181232
0.037403149138443254	0.001491859475113841	0.9451325328825211
0.037403149138443254	0.001491859475113841	0.9451723987405064
0.037403149138443254	0.001491859475113841	0.9451766285782053
0.037403149138443254	0.001491859475113841	0.9452962367679371
0.037403149138443254	0.001491859475113841	0.9458293816920897
0.037403149138443254	0.001491859475113841	0.9459542951240176
