Precision	Recall
1.0	0.0
1.0	0.00042643923240938164
1.0	0.0008528784648187633
1.0	0.001279317697228145
1.0	0.0017057569296375266
1.0	0.0021321961620469083
1.0	0.00255863539445629
1.0	0.0029850746268656717
1.0	0.003411513859275053
1.0	0.003837953091684435
1.0	0.0042643923240938165
1.0	0.004690831556503198
1.0	0.00511727078891258
1.0	0.005543710021321962
1.0	0.005970149253731343
1.0	0.006396588486140725
1.0	0.006823027718550106
1.0	0.007249466950959489
1.0	0.00767590618336887
1.0	0.008102345415778252
1.0	0.008528784648187633
1.0	0.008955223880597015
1.0	0.009381663113006396
1.0	0.009808102345415778
1.0	0.01023454157782516
0.9615384615384616	0.010660980810234541
0.9629629629629629	0.011087420042643924
0.9642857142857143	0.011513859275053304
0.9655172413793104	0.011940298507462687
0.9666666666666667	0.012366737739872067
0.967741935483871	0.01279317697228145
0.9393939393939394	0.01321961620469083
0.9411764705882353	0.013646055437100213
0.9428571428571428	0.014072494669509597
0.918918918918919	0.014498933901918977
0.9444444444444444	0.014498933901918977
0.9210526315789473	0.01492537313432836
0.9230769230769231	0.01535181236673774
0.925	0.01577825159914712
0.926829268292683	0.016204690831556505
0.9285714285714286	0.016631130063965886
0.9302325581395349	0.017057569296375266
0.9318181818181818	0.017484008528784647
0.9333333333333333	0.01791044776119403
0.9347826086956522	0.01833688699360341
0.9361702127659575	0.018763326226012792
0.9375	0.019189765458422173
0.9387755102040817	0.019616204690831557
0.94	0.02004264392324094
0.9411764705882353	0.02046908315565032
0.9423076923076923	0.020895522388059702
0.9433962264150944	0.021321961620469083
0.9444444444444444	0.021748400852878467
0.9122807017543859	0.022174840085287847
0.9285714285714286	0.022174840085287847
0.9137931034482759	0.022601279317697228
0.9152542372881356	0.02302771855010661
0.9180327868852459	0.023880597014925373
0.9193548387096774	0.024307036247334754
0.9206349206349206	0.024733475479744135
0.921875	0.02515991471215352
0.9230769230769231	0.0255863539445629
0.9242424242424242	0.02601279317697228
0.9253731343283582	0.02643923240938166
0.9264705882352942	0.026865671641791045
0.927536231884058	0.027292110874200425
0.9285714285714286	0.027718550106609813
0.9295774647887324	0.028144989339019193
0.9305555555555556	0.028571428571428574
0.9315068493150684	0.028997867803837955
0.9333333333333333	0.02985074626865672
0.9342105263157895	0.0302771855010661
0.935064935064935	0.03070362473347548
0.9358974358974359	0.031130063965884865
0.9367088607594937	0.03155650319829424
0.9375	0.031982942430703626
0.9382716049382716	0.03240938166311301
0.9390243902439024	0.03283582089552239
0.9397590361445783	0.03326226012793177
0.9404761904761905	0.03368869936034115
0.9411764705882353	0.03411513859275053
0.9418604651162791	0.034541577825159916
0.9425287356321839	0.034968017057569294
0.9431818181818182	0.03539445628997868
0.9438202247191011	0.03582089552238806
0.9444444444444444	0.03624733475479744
0.945054945054945	0.03667377398720682
0.9354838709677419	0.0371002132196162
0.9361702127659575	0.037526652452025584
0.9368421052631579	0.03795309168443497
0.9375	0.038379530916844345
0.9381443298969072	0.038805970149253737
0.9387755102040817	0.039232409381663114
0.9393939393939394	0.0396588486140725
0.94	0.04008528784648188
0.9405940594059405	0.04051172707889126
0.9411764705882353	0.04093816631130064
0.9326923076923077	0.04136460554371002
0.941747572815534	0.04136460554371002
0.9333333333333333	0.041791044776119404
0.9252336448598131	0.04221748400852879
0.9259259259259259	0.042643923240938165
0.926605504587156	0.04307036247334755
0.9272727272727272	0.043496801705756934
0.9279279279279279	0.04392324093816631
0.9285714285714286	0.044349680170575695
0.9292035398230089	0.04477611940298507
0.9298245614035088	0.045202558635394456
0.9304347826086956	0.04562899786780384
0.9310344827586207	0.04605543710021322
0.9316239316239316	0.04648187633262261
0.9322033898305084	0.046908315565031986
0.9327731092436975	0.04733475479744137
0.9333333333333333	0.04776119402985075
0.9338842975206612	0.04818763326226013
0.926829268292683	0.04861407249466951
0.9274193548387096	0.04904051172707889
0.928	0.04946695095948827
0.9285714285714286	0.04989339019189766
0.9296875	0.05074626865671642
0.9302325581395349	0.0511727078891258
0.9307692307692308	0.05159914712153518
0.9312977099236641	0.05202558635394456
0.9318181818181818	0.052452025586353944
0.9323308270676691	0.05287846481876332
0.9328358208955224	0.05330490405117271
0.9333333333333333	0.05373134328358209
0.9338235294117647	0.05415778251599147
0.927536231884058	0.05458422174840085
0.9148936170212766	0.055010660980810235
0.9214285714285714	0.055010660980810235
0.9154929577464789	0.055437100213219626
0.916083916083916	0.055863539445628996
0.9166666666666666	0.05628997867803839
0.9172413793103448	0.056716417910447764
0.9178082191780822	0.05714285714285715
0.9183673469387755	0.057569296375266525
0.918918918918919	0.05799573560767591
0.9194630872483222	0.058422174840085286
0.9139072847682119	0.05884861407249468
0.9144736842105263	0.05927505330490405
0.9090909090909091	0.05970149253731344
0.9150326797385621	0.05970149253731344
0.9096774193548387	0.060127931769722816
0.9102564102564102	0.0605543710021322
0.9113924050632911	0.06140724946695096
0.9119496855345912	0.06183368869936034
0.906832298136646	0.06226012793176973
0.9074074074074074	0.0626865671641791
0.9079754601226994	0.06311300639658848
0.9085365853658537	0.06353944562899787
0.9090909090909091	0.06396588486140725
0.9096385542168675	0.06439232409381662
0.9101796407185628	0.06481876332622602
0.9107142857142857	0.06524520255863539
0.9112426035502958	0.06567164179104477
0.9117647058823529	0.06609808102345416
0.9122807017543859	0.06652452025586354
0.9132947976878613	0.0673773987206823
0.9137931034482759	0.0678038379530917
0.9142857142857143	0.06823027718550106
0.9147727272727273	0.06865671641791045
0.9152542372881356	0.06908315565031983
0.9157303370786517	0.06950959488272922
0.9162011173184358	0.06993603411513859
0.9116022099447514	0.07036247334754799
0.9166666666666666	0.07036247334754799
0.9120879120879121	0.07078891257995736
0.912568306010929	0.07121535181236674
0.9130434782608695	0.07164179104477612
0.9135135135135135	0.07206823027718551
0.9139784946236559	0.07249466950959488
0.9144385026737968	0.07292110874200426
0.9148936170212766	0.07334754797441365
0.9153439153439153	0.07377398720682303
0.9157894736842105	0.0742004264392324
0.9162303664921466	0.0746268656716418
0.9166666666666666	0.07505330490405117
0.917098445595855	0.07547974413646055
0.9175257731958762	0.07590618336886994
0.9132653061224489	0.07633262260127932
0.9137055837563451	0.07675906183368869
0.9141414141414141	0.07718550106609809
0.914572864321608	0.07761194029850747
0.915	0.07803837953091684
0.9154228855721394	0.07846481876332623
0.9158415841584159	0.07889125799573561
0.916256157635468	0.079317697228145
0.9170731707317074	0.08017057569296376
0.9174757281553398	0.08059701492537313
0.9178743961352657	0.08102345415778252
0.9182692307692307	0.0814498933901919
0.9186602870813397	0.08187633262260129
0.919047619047619	0.08230277185501066
0.919431279620853	0.08272921108742004
0.9198113207547169	0.08315565031982942
0.92018779342723	0.08358208955223881
0.9205607476635514	0.08400852878464819
0.9209302325581395	0.08443496801705758
0.9212962962962963	0.08486140724946695
0.9216589861751152	0.08528784648187633
0.9220183486238532	0.08571428571428572
0.9223744292237442	0.0861407249466951
0.9227272727272727	0.08656716417910447
0.9234234234234234	0.08742004264392324
0.9241071428571429	0.088272921108742
0.9244444444444444	0.08869936034115139
0.9247787610619469	0.08912579957356077
0.9251101321585903	0.08955223880597014
0.9254385964912281	0.08997867803837954
0.925764192139738	0.09040511727078891
0.9260869565217391	0.0908315565031983
0.9264069264069265	0.09125799573560768
0.9267241379310345	0.09168443496801705
0.927038626609442	0.09211087420042643
0.9273504273504274	0.09253731343283583
0.9276595744680851	0.09296375266524522
0.9279661016949152	0.09339019189765457
0.9282700421940928	0.09381663113006397
0.9285714285714286	0.09424307036247336
0.9288702928870293	0.09466950959488274
0.9291666666666667	0.09509594882729211
0.9294605809128631	0.0955223880597015
0.9297520661157025	0.09594882729211088
0.9300411522633745	0.09637526652452026
0.930327868852459	0.09680170575692963
0.9306122448979591	0.09722814498933902
0.9271255060728745	0.0976545842217484
0.9236947791164659	0.09808102345415778
0.9243027888446215	0.09893390191897654
0.9246031746031746	0.09936034115138594
0.924901185770751	0.09978678038379532
0.9215686274509803	0.1002132196162047
0.921875	0.10063965884861407
0.9221789883268483	0.10106609808102346
0.9224806201550387	0.10149253731343284
0.9227799227799228	0.10191897654584223
0.9230769230769231	0.1023454157782516
0.9233716475095786	0.10277185501066098
0.9236641221374046	0.10319829424307037
0.9239543726235742	0.10362473347547975
0.9242424242424242	0.10405117270788912
0.9245283018867925	0.1044776119402985
0.9250936329588015	0.10533049040511729
0.9253731343283582	0.10575692963752664
0.9256505576208178	0.10618336886993603
0.9259259259259259	0.10660980810234542
0.9261992619926199	0.10703624733475481
0.9264705882352942	0.10746268656716418
0.9233576642335767	0.10788912579957356
0.9236363636363636	0.10831556503198295
0.9239130434782609	0.10874200426439233
0.924187725631769	0.1091684434968017
0.9244604316546763	0.10959488272921108
0.9247311827956989	0.11002132196162047
0.925	0.11044776119402985
0.9252669039145908	0.11087420042643925
0.925531914893617	0.11130063965884861
0.9257950530035336	0.11172707889125799
0.926056338028169	0.11215351812366739
0.9263157894736842	0.11257995735607677
0.9265734265734266	0.11300639658848613
0.926829268292683	0.11343283582089553
0.9270833333333334	0.11385927505330491
0.9273356401384083	0.1142857142857143
0.9275862068965517	0.11471215351812367
0.9278350515463918	0.11513859275053305
0.928082191780822	0.11556503198294243
0.9283276450511946	0.11599147121535182
0.9285714285714286	0.11641791044776119
0.9288135593220339	0.11684434968017057
0.9290540540540541	0.11727078891257996
0.9292929292929293	0.11769722814498935
0.9297658862876255	0.1185501066098081
0.93	0.1189765458422175
0.9302325581395349	0.11940298507462688
0.9304635761589404	0.11982942430703623
0.9306930693069307	0.12025586353944563
0.930921052631579	0.12068230277185502
0.9311475409836065	0.1211087420042644
0.9313725490196079	0.12153518123667377
0.9315960912052117	0.12196162046908315
0.9318181818181818	0.12238805970149254
0.9290322580645162	0.12281449893390192
0.9262820512820513	0.1232409381663113
0.9265175718849841	0.12366737739872068
0.9267515923566879	0.12409381663113006
0.926984126984127	0.12452025586353946
0.9272151898734177	0.12494669509594884
0.9274447949526814	0.1253731343283582
0.9276729559748428	0.1257995735607676
0.925	0.12622601279317697
0.9252336448598131	0.12665245202558637
0.9254658385093167	0.12707889125799574
0.9256965944272446	0.1275053304904051
0.9259259259259259	0.1279317697228145
0.9261538461538461	0.1283582089552239
0.9263803680981595	0.12878464818763324
0.926605504587156	0.12921108742004264
0.926829268292683	0.12963752665245204
0.9270516717325228	0.1300639658848614
0.9274924471299094	0.13091684434968018
0.9279279279279279	0.13176972281449895
0.9281437125748503	0.13219616204690832
0.9283582089552239	0.1326226012793177
0.9285714285714286	0.13304904051172708
0.9287833827893175	0.13347547974413645
0.9262536873156342	0.13390191897654585
0.9289940828402367	0.13390191897654585
0.9264705882352942	0.13432835820895522
0.9266862170087976	0.1347547974413646
0.924198250728863	0.135181236673774
0.9244186046511628	0.1356076759061834
0.9246376811594202	0.13603411513859276
0.9248554913294798	0.13646055437100213
0.9250720461095101	0.13688699360341153
0.9252873563218391	0.1373134328358209
0.9255014326647565	0.13773987206823027
0.9257142857142857	0.13816631130063967
0.9259259259259259	0.13859275053304904
0.9261363636363636	0.13901918976545843
0.9263456090651558	0.1394456289978678
0.9265536723163842	0.13987206823027717
0.9267605633802817	0.14029850746268657
0.927170868347339	0.1411513859275053
0.9273743016759777	0.1415778251599147
0.9275766016713092	0.1420042643923241
0.9277777777777778	0.14243070362473348
0.9256198347107438	0.14328358208955225
0.9232876712328767	0.14371002132196162
0.9258241758241759	0.14371002132196162
0.9209809264305178	0.14413646055437102
0.9234972677595629	0.14413646055437102
0.9211956521739131	0.14456289978678039
0.9214092140921409	0.14498933901918976
0.9216216216216216	0.14541577825159915
0.921832884097035	0.14584221748400852
0.9220430107526881	0.14626865671641792
0.9222520107238605	0.1466950959488273
0.9224598930481284	0.14712153518123666
0.9226666666666666	0.14754797441364606
0.9228723404255319	0.14797441364605546
0.9230769230769231	0.1484008528784648
0.9232804232804233	0.1488272921108742
0.9234828496042217	0.1492537313432836
0.9236842105263158	0.14968017057569297
0.9238845144356955	0.15010660980810234
0.9240837696335078	0.15053304904051173
0.9242819843342036	0.1509594882729211
0.9244791666666666	0.1513859275053305
0.9246753246753247	0.15181236673773987
0.9248704663212435	0.15223880597014924
0.9226804123711341	0.15266524520255864
0.9205128205128205	0.15309168443496804
0.922879177377892	0.15309168443496804
0.9207161125319693	0.15351812366737738
0.9209183673469388	0.15394456289978678
0.9211195928753181	0.15437100213219618
0.9213197969543148	0.15479744136460555
0.9215189873417722	0.15522388059701495
